Road_ID,Project_Name,Timestamp,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,LinAccelX,LinAccelY,LinAccelZ,SpeedKmh,SpeedGPS,Latitude,Longitude,GPSTime,GPSAcc,RecIntvl,Enumerator
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:01 GMT 2025,-0.296656,-0.029660605,0.06543319,8.778939,0.60700494,-1.4843302,-1.0648136,-1.0648136,-1.0648136,13.392,3.72,6.6867368,-1.5698523,1764489901408,2.143,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:02 GMT 2025,0.20732446,-0.13920999,0.25780246,16.073698,1.6429461,-2.532392,0.12097931,0.12097931,0.12097931,19.44,5.4,6.6867528,-1.5698109,1764489902409,2.245,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:03 GMT 2025,-0.30739778,-0.044715736,-0.23170578,9.208922,-0.94675714,-1.9796307,1.2112904,1.2112904,1.2112904,26.387999,7.33,6.6867739,-1.5697522,1764489903408,2.245,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:04 GMT 2025,-0.8273993,0.20457657,0.12397167,10.011055,-0.054019175,-2.1574001,1.0470772,1.0470772,1.0470772,31.139997,8.65,6.6867949,-1.5696814,1764489904409,2.143,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:05 GMT 2025,1.6227565,-0.47700113,0.92142725,20.235119,-4.396802,1.2658594,6.355549,6.355549,6.355549,36.936,10.26,6.6868196,-1.5695991,1764489905409,2.143,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:06 GMT 2025,0.37806028,-0.006594946,-0.14890257,6.355184,1.5031846,-3.630283,-1.8115921,-1.8115921,-1.8115921,43.235996,12.009999,6.6868485,-1.5695024,1764489906409,2.041,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:07 GMT 2025,0.041235067,0.16710529,-0.0031975498,9.33402,1.9185038,-1.9179052,-0.73834324,-0.73834324,-0.73834324,49.283997,13.69,6.6868766,-1.5693885,1764489907409,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:08 GMT 2025,-0.45581737,-0.416714,0.28438208,9.645117,-1.3570634,0.4898387,-0.6097002,-0.6097002,-0.6097002,55.079994,15.299999,6.6869101,-1.5692624,1764489908409,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:09 GMT 2025,0.13333116,-0.24616137,-0.1855245,13.56854,-0.2996493,3.3115551,3.561264,3.561264,3.561264,57.455997,15.96,6.6869517,-1.5691254,1764489909409,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:10 GMT 2025,0.1452387,0.3188723,0.20970596,8.448914,1.6028432,-1.4253731,-1.4355164,-1.4355164,-1.4355164,62.279995,17.3,6.6869933,-1.5689815,1764489910409,1.837,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:11 GMT 2025,0.09516041,-0.045448508,-0.05284284,8.731803,-0.9663597,-0.7957728,-0.38331604,-0.38331604,-0.38331604,65.55599,18.21,6.6870337,-1.5688267,1764489911408,1.735,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:12 GMT 2025,0.004046899,0.09184629,-0.016587289,11.036073,-1.4867992,1.6404023,1.4576702,1.4576702,1.4576702,66.45599,18.46,6.6870746,-1.5686659,1764489912410,1.633,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:13 GMT 2025,-0.02614663,0.16732179,-0.16402431,9.454628,0.3807529,1.7470939,0.03950596,0.03950596,0.03950596,72.576,20.16,6.687119,-1.5684951,1764489913410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:14 GMT 2025,0.06475038,0.17766386,-0.2802186,9.101632,0.2996493,0.9163807,0.9763546,0.9763546,0.9763546,74.628,20.73,6.687162,-1.5683137,1764489914409,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:15 GMT 2025,0.029394142,0.042417496,-0.09754192,7.2158995,2.3763201,-1.5052047,-1.266325,-1.266325,-1.266325,73.908,20.529999,6.6872067,-1.5681327,1764489915410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:16 GMT 2025,-0.19350173,0.16190927,0.21418586,9.841516,-1.2934675,1.0074352,-0.6263046,-0.6263046,-0.6263046,72.395996,20.109999,6.6872504,-1.5679575,1764489916409,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:17 GMT 2025,0.04528197,-0.013389739,-0.19158652,10.814684,-0.08798691,2.3041947,0.6059227,0.6059227,0.6059227,70.091995,19.47,6.6872945,-1.5677817,1764489917410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:18 GMT 2025,0.035223007,0.0588549,-0.08160413,8.021025,0.7504326,0.03643676,-0.27646446,-0.27646446,-0.27646446,69.264,19.24,6.6873336,-1.5676116,1764489918410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:19 GMT 2025,-0.07702431,0.18597415,0.10317094,10.9721775,-0.53106385,2.2694788,0.25769043,0.25769043,0.25769043,69.408,19.279999,6.6873708,-1.5674409,1764489919410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:20 GMT 2025,0.25876838,0.011291347,-0.35809225,10.170195,1.726818,1.6551416,3.1930285,3.1930285,3.1930285,73.152,20.32,6.6874152,-1.5672606,1764489920410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:21 GMT 2025,-0.14527202,0.10978254,0.26584628,9.228974,1.782558,-0.45863926,-0.4744482,-0.4744482,-0.4744482,76.212,21.17,6.6874609,-1.5670812,1764489921410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:22 GMT 2025,0.17350037,-0.03041003,-0.16960336,10.153136,-0.6860136,0.35516486,0.4984188,0.4984188,0.4984188,79.631996,22.119999,6.687523,-1.5668948,1764489922410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:23 GMT 2025,-0.010808384,-0.2356694,-0.40913647,7.468862,0.39212534,-0.4221277,-1.9518261,-1.9518261,-1.9518261,83.19599,23.109999,6.6875861,-1.5667021,1764489923410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:24 GMT 2025,-0.11661064,0.028977795,-0.23561944,17.641226,-1.14585,-0.15973814,7.695693,7.695693,7.695693,86.90399,24.14,6.6876438,-1.5664962,1764489924410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:25 GMT 2025,-0.23810087,-0.5670988,-0.1576292,12.222176,-0.7894132,1.9933974,-1.065177,-1.065177,-1.065177,90.467995,25.13,6.6877015,-1.5662814,1764489925410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:26 GMT 2025,-0.14683747,0.30346745,0.070096284,8.040103,-0.35673606,1.6703298,0.15596294,0.15596294,0.15596294,90.827995,25.23,6.6877585,-1.5660604,1764489926409,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:27 GMT 2025,-0.5675651,-0.28478178,0.07204479,8.491186,-0.9220669,10.666244,-1.9387288,-1.9387288,-1.9387288,83.91599,23.31,6.6878139,-1.5658454,1764489927410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:28 GMT 2025,-0.1145289,-0.40467322,0.5153218,14.385561,-0.6095488,3.2659156,-0.8371067,-0.8371067,-0.8371067,73.439995,20.4,6.6878599,-1.5656598,1764489928410,1.633,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:29 GMT 2025,-0.33464357,-0.32336888,-0.038570445,9.135226,-3.2736218,8.899846,-0.47370148,-0.47370148,-0.47370148,63.719994,17.699999,6.6879016,-1.5654924,1764489929410,1.735,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:30 GMT 2025,0.333178,-0.21713361,-0.057172853,9.506328,0.4114286,-0.8619874,-1.4754429,-1.4754429,-1.4754429,55.835995,15.509999,6.6879403,-1.5653446,1764489930410,1.837,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:31 GMT 2025,0.26434743,-0.2268928,0.24449597,7.143774,0.85914433,3.1830163,-3.0341191,-3.0341191,-3.0341191,0.0,0.0,6.6879764,-1.5652063,1764489931689,3.814,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:32 GMT 2025,0.4132833,-0.54593164,-0.36428753,10.199972,-0.84724814,1.158644,0.40840626,0.40840626,0.40840626,52.415997,14.559999,6.6880158,-1.565077,1764489932410,3.814,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:33 GMT 2025,-0.25861847,0.019301876,-0.06768147,10.39293,1.2919711,0.42354923,0.7732649,0.7732649,0.7732649,46.511997,12.92,6.6880443,-1.5649594,1764489933410,3.729,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:34 GMT 2025,-0.2044933,-0.22769219,-0.18587424,9.706168,-3.3750014,5.6700683,0.19704819,0.19704819,0.19704819,41.364,11.49,6.6880697,-1.5648509,1764489934410,3.644,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:35 GMT 2025,-0.8901179,0.019768186,-0.20460987,6.842404,-2.3695862,3.2989106,-0.861042,-0.861042,-0.861042,42.587997,11.83,6.6880966,-1.5647511,1764489935410,3.559,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:36 GMT 2025,0.24219774,-0.06636581,-0.29141003,15.57735,-1.8456303,2.4665515,4.49382,4.49382,4.49382,44.676,12.41,6.6881257,-1.5646453,1764489936410,3.474,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:37 GMT 2025,-0.03130934,-0.25137404,-0.41653082,10.018537,-0.8363246,2.9156888,0.6189995,0.6189995,0.6189995,46.727997,12.98,6.6881541,-1.5645351,1764489937410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:38 GMT 2025,0.7346537,0.0778237,-0.3087301,10.119542,0.18046296,-0.04444237,1.269867,1.269867,1.269867,48.024,13.34,6.6881849,-1.5644162,1764489938410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:39 GMT 2025,-0.66450745,-0.315375,0.3835894,7.675811,-0.05192425,2.0602853,-3.8607054,-3.8607054,-3.8607054,47.843998,13.29,6.6882171,-1.5643006,1764489939410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:40 GMT 2025,0.15389873,0.2603505,-0.34535202,10.231846,2.470442,-0.39459437,2.9614115,2.9614115,2.9614115,46.656,12.96,6.6882457,-1.5641854,1764489940410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:41 GMT 2025,-0.078623086,0.19210279,0.11497856,6.5833063,-0.35965398,3.2427967,-3.1170053,-3.1170053,-3.1170053,45.468,12.63,6.6882759,-1.5640718,1764489941410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:42 GMT 2025,0.30611542,-0.02035107,0.061486218,12.172196,-0.64366615,2.5096471,2.2255106,2.2255106,2.2255106,46.008,12.78,6.688306,-1.5639627,1764489942410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:43 GMT 2025,-0.39341518,-0.018402565,-0.115861215,4.2420015,-1.2509704,3.047744,-0.37396622,-0.37396622,-0.37396622,46.368,12.88,6.688336,-1.5638517,1764489943410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:44 GMT 2025,-0.16618931,0.15075114,-0.19543357,5.8577886,-0.029927522,0.15352818,-2.05087,-2.05087,-2.05087,44.568,12.38,6.6883652,-1.563739,1764489944410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:45 GMT 2025,-0.4141493,0.011074847,0.18122779,6.931139,2.0595372,-2.8596494,-1.4063263,-1.4063263,-1.4063263,38.267998,10.63,6.6883922,-1.5636398,1764489945410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:46 GMT 2025,0.711205,-0.2826001,0.2998369,19.236063,0.61530983,0.43394905,4.1899548,4.1899548,4.1899548,29.051998,8.07,6.6884183,-1.5635588,1764489946410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:47 GMT 2025,0.35965773,-0.17466615,-0.034473583,11.744757,0.35920507,3.1748612,0.5723696,0.5723696,0.5723696,21.528,5.98,6.6884348,-1.563504,1764489947409,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:48 GMT 2025,0.2573861,-0.13278158,-0.046847433,9.616984,-0.56443304,-2.7928362,-0.28653717,-0.28653717,-0.28653717,24.479998,6.7999997,6.688454,-1.5634425,1764489948410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:49 GMT 2025,0.1417747,-0.030992918,-0.19565007,9.824681,0.46185648,0.84620064,1.5341806,1.5341806,1.5341806,25.812,7.17,6.6884698,-1.5633834,1764489949409,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:50 GMT 2025,0.069996364,-0.08258671,-0.27860317,8.543409,-2.0702362,-0.9421932,-0.2741146,-0.2741146,-0.2741146,28.619999,7.95,6.6884895,-1.5633181,1764489950410,1.633,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:51 GMT 2025,0.016004402,-0.1904374,0.010658499,7.382072,4.491747,-1.0384102,-2.1454425,-2.1454425,-2.1454425,31.932,8.87,6.6885079,-1.5632461,1764489951410,1.735,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:52 GMT 2025,-1.0971259,0.41791308,-0.55146074,-1.9736452,1.1006594,-6.0621185,-5.3848405,-5.3848405,-5.3848405,35.711998,9.92,6.6885308,-1.5631595,1764489952410,1.735,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:53 GMT 2025,-1.2069751,0.32856488,-0.16042706,3.5687072,-3.4136827,1.0415525,-5.0343714,-5.0343714,-5.0343714,39.888,11.08,6.6885517,-1.5630704,1764489953410,1.837,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:54 GMT 2025,0.3442029,-0.24559513,0.18109456,10.832191,-1.380407,-0.39803603,-0.69499016,-0.69499016,-0.69499016,43.271996,12.0199995,6.6885766,-1.5629695,1764489954410,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:55 GMT 2025,0.11865907,-0.18847224,-0.1272858,12.005425,-0.42167878,-5.3018103,2.367567,2.367567,2.367567,44.135998,12.259999,6.688603,-1.5628642,1764489955410,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:56 GMT 2025,-0.24492897,0.035406202,-0.009093032,9.681105,-0.78215575,-1.3532476,1.031806,1.031806,1.031806,46.8,13.0,6.6886351,-1.5627494,1764489956410,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:57 GMT 2025,0.17724751,0.0031975498,-0.030093607,9.728464,0.7875427,0.6505495,-0.15764046,-0.15764046,-0.15764046,48.491997,13.469999,6.6886643,-1.5626317,1764489957410,2.041,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:58 GMT 2025,-0.11349636,-0.11972492,0.19768184,8.836849,0.20328268,-2.121562,-1.5545874,-1.5545874,-1.5545874,51.047997,14.179999,6.6886939,-1.5625102,1764489958410,2.041,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:05:59 GMT 2025,0.057272777,-0.004196784,0.07604173,13.3278475,-0.24899697,2.066645,1.7812424,1.7812424,1.7812424,53.171997,14.7699995,6.688729,-1.5623844,1764489959410,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:00 GMT 2025,-0.77755415,-0.035456162,0.5781403,9.885883,-0.54640174,1.0027964,-2.0677223,-2.0677223,-2.0677223,55.188,15.33,6.6887636,-1.5622525,1764489960410,1.939,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:01 GMT 2025,0.12715256,0.17889625,-0.22422817,12.608464,-0.46223056,0.092850134,3.9067907,3.9067907,3.9067907,56.843998,15.79,6.6888005,-1.5621145,1764489961410,1.837,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:02 GMT 2025,0.07262768,0.36984992,-0.14840294,10.315792,1.6163106,-1.2922704,2.5634022,2.5634022,2.5634022,58.86,16.35,6.6888401,-1.5619749,1764489962410,1.735,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:03 GMT 2025,-0.022482771,-0.011391271,0.3028013,9.384448,1.8374002,1.7031004,-2.23075,-2.23075,-2.23075,60.695995,16.859999,6.6888782,-1.5618306,1764489963410,1.633,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:04 GMT 2025,0.21625096,0.11311332,0.3055492,7.507543,0.7006781,1.901445,-2.6774035,-2.6774035,-2.6774035,62.531994,17.369999,6.6889165,-1.5616818,1764489964410,1.633,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:05 GMT 2025,-0.07620827,0.29017764,0.013073315,12.021287,1.7253217,-2.9844472,2.8384771,2.8384771,2.8384771,63.648,17.68,6.6889584,-1.5615296,1764489965410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:06 GMT 2025,-0.011957504,0.32085413,0.028727986,9.696517,1.7851766,-2.9501054,1.0223331,1.0223331,1.0223331,64.94399,18.039999,6.6890053,-1.5613751,1764489966410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:07 GMT 2025,-0.20371057,-0.08138763,-0.22312902,10.20506,1.8987516,0.2057517,1.2833252,1.2833252,1.2833252,66.06,18.35,6.6890508,-1.5612181,1764489967410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:08 GMT 2025,-0.40380722,-0.13171573,-0.24944219,11.2416,-1.6108488,-0.56293666,2.1497412,2.1497412,2.1497412,65.30399,18.14,6.6890947,-1.5610581,1764489968410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:09 GMT 2025,-0.065399885,0.327116,-0.10706796,11.574544,2.0503345,0.24757542,2.7750864,2.7750864,2.7750864,64.872,18.02,6.6891376,-1.5609001,1764489969410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:10 GMT 2025,-0.041651417,-0.02729575,-0.07072914,10.61619,1.6185552,-1.1997195,0.3836956,0.3836956,0.3836956,64.69199,17.97,6.6891811,-1.5607425,1764489970410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:11 GMT 2025,-0.03220865,0.14791998,0.17942917,9.436746,-0.124049574,0.010025719,-0.8819113,-0.8819113,-0.8819113,64.476,17.91,6.6892238,-1.5605847,1764489971410,1.531,1.0,archangelenoch@gmail.com
f93ccc28-9d48-4b82-a715-5db8558e3eda,Road Conditions Assessment ,Sun Nov 30 08:06:12 GMT 2025,0.1475536,0.31289357,0.311428,11.854964,1.0271125,-3.003451,1.0793772,1.0793772,1.0793772,64.619995,17.949999,6.6892663,-1.5604285,1764489972410,1.531,1.0,archangelenoch@gmail.com
